rowid	search_description	search_task	spectrum_filename	id
6081	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, PHF5A (b16484, q14383) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	7ea2804049974fcebe316cf416f78d24	MSV000088555/ccms_peak/archive/b16484.mzML	6002
6082	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, TXNDC8 (b16485, q14382) [launched by c207bfdb0f1d4aa992051203a39310e3]	ad2a311d53484e18abeb8430d4fdd743	MSV000088555/ccms_peak/archive/b16485.mzML	6003
6083	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, BRP44L (b16487, q14412) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	65a198c669344aed876d13e695524a20	MSV000088555/ccms_peak/archive/b16487.mzML	6004
6084	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, PTMA (b16491, q14411) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	8336ac29237449049dffdade1f6b5b62	MSV000088555/ccms_peak/archive/b16491.mzML	6005
6085	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, FAM127C (b16493, q14409) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	b7ff9f06abaf4baab976434361fc985a	MSV000088555/ccms_peak/archive/b16493.mzML	6006
6086	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, BEX5 (b16494, q14408) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	9e3bba98a59d4c00a68e18e1fc9c3ac9	MSV000088555/ccms_peak/archive/b16494.mzML	6007
6087	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, NDUFA7 (b16499, q14403) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	52ab5d13e1134f03badc9275d916ba35	MSV000088555/ccms_peak/archive/b16499.mzML	6008
6088	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, CXCL14 (b16500, q14402) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	cb9bfa9ab3324f9c8b1fa5081590592b	MSV000088555/ccms_peak/archive/b16500.mzML	6009
6089	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, CDK2AP1 (b16501, q14401) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	d83ec314299246798c8f2ef33f74783d	MSV000088555/ccms_peak/archive/b16501.mzML	6010
6090	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, MIF (b16504, q14398) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	6b3303b2fdac44c4a38bae65c7e43962	MSV000088555/ccms_peak/archive/b16504.mzML	6011
6091	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, ANAPC16 (b16505, q14397) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	9820319589fc4cd183f8e98d41302e03	MSV000088555/ccms_peak/archive/b16505.mzML	6012
6092	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, ATP5J (b16506, q14396) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	d310b8acea01424cb0ff202f9eace02f	MSV000088555/ccms_peak/archive/b16506.mzML	6013
6093	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, TCL1A (b16507, q14395) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	a44ee375f56d4a78bfa0579fa5f95235	MSV000088555/ccms_peak/archive/b16507.mzML	6014
6094	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, COX6A1 (b16509, q14393) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	6b2c10c930b942feb7f0b970f9f93bca	MSV000088555/ccms_peak/archive/b16509.mzML	6015
6095	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, PAGE2B (b16510, q14392) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	1310edc4fafe4fb0bc6462a7edfc224a	MSV000088555/ccms_peak/archive/b16510.mzML	6016
6096	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, SH3BGRL2 (b16513, q14433) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	46f1f3afc58241389c175ba14ff657e4	MSV000088555/ccms_peak/archive/b16513.mzML	6017
6097	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, PATE1 (b16514, q14432) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	a076040487704be9af53075c32fd48ab	MSV000088555/ccms_peak/archive/b16514.mzML	6018
6098	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, TMEM93 (b16516, q14431) [launched by c207bfdb0f1d4aa992051203a39310e3]	67e08a5b238c48deb5bed197eee5b5fe	MSV000088555/ccms_peak/archive/b16516.mzML	6019
6099	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, CCK (b16518, q14430) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	201c4b913bcc42f6b39912f6fe3d66de	MSV000088555/ccms_peak/archive/b16518.mzML	6020
6100	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, POLR3K (b16520, q14428) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	110d53761ecc4b34953799bd6fef925b	MSV000088555/ccms_peak/archive/b16520.mzML	6021
6101	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, BLID (b16522, q14426) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	6a9cedd9d2d14a83a702cdbf857da02f	MSV000088555/ccms_peak/archive/b16522.mzML	6022
6102	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, TMEM218 (b16523, j17830) [launched by c207bfdb0f1d4aa992051203a39310e3]	579cf8b06da3449dbc286c8e8a6e5129	MSV000088555/ccms_peak/archive/b16523.mzML	6023
6103	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, CISD1 (b16524, q14424) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	f3269b4333f94656b47c9ea8a042fed2	MSV000088555/ccms_peak/archive/b16524.mzML	6024
6104	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, CXCL5 (b16526, q14422) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	c2397750be374e92a827665cb9206874	MSV000088555/ccms_peak/archive/b16526.mzML	6025
6105	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, PTH (b16528, q14420) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	8dde7dfa66cf4ed3994dbd1ad00dafb6	MSV000088555/ccms_peak/archive/b16528.mzML	6026
6106	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, PDCD2 (b16539, j17487) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	6941c497bf78409f8b3b828929609465	MSV000088555/ccms_peak/archive/b16539.mzML	6027
6107	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, DMAP1 (b16540, j17486) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	383861cc32984d4aa603312b094bf98b	MSV000088555/ccms_peak/archive/b16540.mzML	6028
6108	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, BCL2 (b16542, j17484) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	4132c0674cd34973a65ce331a084eb14	MSV000088555/ccms_peak/archive/b16542.mzML	6029
6109	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, THAP3 (b16543, j17483) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	ba8bbf48675f471787b1813137c418c3	MSV000088555/ccms_peak/archive/b16543.mzML	6030
6110	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, TREM2 (b16544, j17482) [launched by c207bfdb0f1d4aa992051203a39310e3]	790fa84fa99d463aad3fb4116400329d	MSV000088555/ccms_peak/archive/b16544.mzML	6031
6111	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, WBSCR16 (b16547, j17886) [launched by c207bfdb0f1d4aa992051203a39310e3]	80c5eafac1c24815a15709aa6b079d6c	MSV000088555/ccms_peak/archive/b16547.mzML	6032
6112	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, FBXL22 (b16548, j17478) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	b284e983d8b64578b00b9189fcea8144	MSV000088555/ccms_peak/archive/b16548.mzML	6033
6113	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, NACC2 (b16549, j17477) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	c89a3c6f092541ccb89d4e4270569a5d	MSV000088555/ccms_peak/archive/b16549.mzML	6034
6114	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, GTF2H4 (b16550, j17885) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	7e50c21edbe74754bbd53600eb6536bc	MSV000088555/ccms_peak/archive/b16550.mzML	6035
6115	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, LAD1 (b16551, j17884) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	353d3b801a604143861c6d0445fcd2c1	MSV000088555/ccms_peak/archive/b16551.mzML	6036
6116	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, WBSCR27 (b16552, j17474) [launched by c207bfdb0f1d4aa992051203a39310e3]	7464854bfc5e423eaa0ef39e3e43f392	MSV000088555/ccms_peak/archive/b16552.mzML	6037
6117	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, RARRES1 (b16554, j17882) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	dc59abfddb3e48b88e8ff303999febce	MSV000088555/ccms_peak/archive/b16554.mzML	6038
6118	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, RPL7A (b16555, j17471) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	f4b1649d68274c9eb4fa9dc84f7ecbc9	MSV000088555/ccms_peak/archive/b16555.mzML	6039
6119	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, TIPARP (b16558, j17893) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	194e68690bba4b4ab87ee5796113a56c	MSV000088555/ccms_peak/archive/b16558.mzML	6040
6120	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, AHI1 (b16559, j17892) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	d78b31f504ce48d1b65c7d357bd7bcf5	MSV000088555/ccms_peak/archive/b16559.mzML	6041
6121	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, EDEM1 (b16561, j17465) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	feb7d6e82c30473f9296be1a97c24e90	MSV000088555/ccms_peak/archive/b16561.mzML	6042
6122	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, METAP2 (b16562, j17890) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	81f5ea400d48457b836c9bd3027cef9a	MSV000088555/ccms_peak/archive/b16562.mzML	6043
6123	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, RNASEH1 (b16563, j17463) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	c547f1052bf346e49805c0261e8a0590	MSV000088555/ccms_peak/archive/b16563.mzML	6044
6124	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, DAPP1 (b16564, j17889) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	020650e3efdc44df92d7b956ac225bd5	MSV000088555/ccms_peak/archive/b16564.mzML	6045
6125	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, ABCG2 (b16566, j17888) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	dfa518fe49e8415eb25455f4ea296157	MSV000088555/ccms_peak/archive/b16566.mzML	6046
6126	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, SERPINF2 (b16567, j17459) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	ac1a053aa0d441729ece96a7ec2f1db6	MSV000088555/ccms_peak/archive/b16567.mzML	6047
6127	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, ECM1 (b16568, j17887) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	d3c3e2c32cbf4947a5b489ec105072c4	MSV000088555/ccms_peak/archive/b16568.mzML	6048
6128	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, SNTG1 (b16571, b16597) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	468b9fcf257d4bf58a729fb9d6ff3e8b	MSV000088555/ccms_peak/archive/b16571.mzML	6049
6129	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, CRELD1 (b16572, b16596) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	3d38bc713dde4772ba3d7f6612179671	MSV000088555/ccms_peak/archive/b16572.mzML	6050
6130	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, PNMAL1 (b16573, b16595) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	de287943f3744910bd98e7a07186ad35	MSV000088555/ccms_peak/archive/b16573.mzML	6051
6131	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, HBG2 (b16574, b16594) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	927204846c3a4ca29a9604bfec1e44b5	MSV000088555/ccms_peak/archive/b16574.mzML	6052
6132	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, PI4K2A (b16575, b16593) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	6906bd6b9fd04cb48acc7291b6a20ba8	MSV000088555/ccms_peak/archive/b16575.mzML	6053
6133	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, PINK1 (b16576, b16592) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	3a21bf7f8caa49cea98c347578d0de26	MSV000088555/ccms_peak/archive/b16576.mzML	6054
6134	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, HIBADH (b16578, b16590) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	946fa818f29a4b1f9fda3576c0ac09b6	MSV000088555/ccms_peak/archive/b16578.mzML	6055
6135	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, ANKRD9 (b16579, b16589) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	95a322c25bcf40579a46a954c4042fdd	MSV000088555/ccms_peak/archive/b16579.mzML	6056
6136	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, STIM1 (b16580, b16588) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	62b165b3287c4e8193fb05fc05349196	MSV000088555/ccms_peak/archive/b16580.mzML	6057
6137	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, CES2 (b16582, b16586) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	1f7f6e0333614d88b674c004eb3fbab4	MSV000088555/ccms_peak/archive/b16582.mzML	6058
6138	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, CES2 (b16582, b16586) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	1f7f6e0333614d88b674c004eb3fbab4	MSV000088555/ccms_peak/archive/b16586.mzML	6059
6139	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, STIM1 (b16580, b16588) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	62b165b3287c4e8193fb05fc05349196	MSV000088555/ccms_peak/archive/b16588.mzML	6060
6140	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, ANKRD9 (b16579, b16589) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	95a322c25bcf40579a46a954c4042fdd	MSV000088555/ccms_peak/archive/b16589.mzML	6061
6141	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, HIBADH (b16578, b16590) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	946fa818f29a4b1f9fda3576c0ac09b6	MSV000088555/ccms_peak/archive/b16590.mzML	6062
6142	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, PINK1 (b16576, b16592) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	3a21bf7f8caa49cea98c347578d0de26	MSV000088555/ccms_peak/archive/b16592.mzML	6063
6143	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, PI4K2A (b16575, b16593) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	6906bd6b9fd04cb48acc7291b6a20ba8	MSV000088555/ccms_peak/archive/b16593.mzML	6064
6144	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, HBG2 (b16574, b16594) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	927204846c3a4ca29a9604bfec1e44b5	MSV000088555/ccms_peak/archive/b16594.mzML	6065
6145	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, PNMAL1 (b16573, b16595) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	de287943f3744910bd98e7a07186ad35	MSV000088555/ccms_peak/archive/b16595.mzML	6066
6146	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, CRELD1 (b16572, b16596) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	3d38bc713dde4772ba3d7f6612179671	MSV000088555/ccms_peak/archive/b16596.mzML	6067
6147	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, SNTG1 (b16571, b16597) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	468b9fcf257d4bf58a729fb9d6ff3e8b	MSV000088555/ccms_peak/archive/b16597.mzML	6068
6148	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, DNAJC25-GNG10 (j17453, b16602) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	7493838314d94238bc5258d9232206b9	MSV000088555/ccms_peak/archive/b16602.mzML	6069
6149	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, KRT16 (b16603, j17903) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	8c7f1f2fa2204a6aa509ec872b55e035	MSV000088555/ccms_peak/archive/b16603.mzML	6070
6150	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, P4HA1 (j17451, b16604) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	dff0f4f6e82a4b81bbd3d8ceddfb95ac	MSV000088555/ccms_peak/archive/b16604.mzML	6071
6151	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, PAX6 (b16605, j17902) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	db1882d21bd34d5c9b634a35d3238cbc	MSV000088555/ccms_peak/archive/b16605.mzML	6072
6152	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, ANKH (b16606, j17901) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	2b1e33722a0a431ebec444b8542001d3	MSV000088555/ccms_peak/archive/b16606.mzML	6073
6153	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, ETV3 (b16607, j17900) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	44d367158da44760b97771cad8cef842	MSV000088555/ccms_peak/archive/b16607.mzML	6074
6154	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, COPZ2 (j17447, b16608) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	ac6d480efad0421d946fdde42d933e31	MSV000088555/ccms_peak/archive/b16608.mzML	6075
6155	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, KISS1 (j17446, b16609) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	0a2888a186804685882b1c1b6a80812f	MSV000088555/ccms_peak/archive/b16609.mzML	6076
6156	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, RSPH6A (j17445, b16610) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	10c3e59e87fe4549b9fff2bc64540956	MSV000088555/ccms_peak/archive/b16610.mzML	6077
6157	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, TMEM130 (j17444, b16611) [launched by c207bfdb0f1d4aa992051203a39310e3]	6ca0bdd1419f45baa4a126edf94e2186	MSV000088555/ccms_peak/archive/b16611.mzML	6078
6158	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, MEF2BNB (b16614, q14522) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	7147fc9a4f974b8f9e89b2e085d24165	MSV000088555/ccms_peak/archive/b16614.mzML	6079
6159	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, C12orf23 (b16616, q14520) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	faf437ed61c541738b3fe4f0a7f8340d	MSV000088555/ccms_peak/archive/b16616.mzML	6080
6160	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, C9orf170 (b16617, q14519) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	555a81b6a05a49299dcb608dde9b731c	MSV000088555/ccms_peak/archive/b16617.mzML	6081
6161	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, MTPN (b16619, q14517) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	55e0522f17bc4774b65ca5418f3dc093	MSV000088555/ccms_peak/archive/b16619.mzML	6082
6162	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, C3orf55 (b16620, q14516) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	21082186bfdc493f86795433792a15e4	MSV000088555/ccms_peak/archive/b16620.mzML	6083
6163	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, BET1 (b16623, q14513) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	e5c489a725944eeebfef28494b7e6584	MSV000088555/ccms_peak/archive/b16623.mzML	6084
6164	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, FAM103A1 (b16624, q14512) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	2baf823ea1bd4bb9aed67b7113526a1f	MSV000088555/ccms_peak/archive/b16624.mzML	6085
6165	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, ATP6V1G2 (b16626, q14510) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	63d44c65cdd343cea5fc4a83d1495089	MSV000088555/ccms_peak/archive/b16626.mzML	6086
6166	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, EML3 (b16630, q14551) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	9ef17a9f547d414ab92c0d79c40ae77f	MSV000088555/ccms_peak/archive/b16630.mzML	6087
6167	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, DES (b16631, q14550) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	970d76ce4a1346a1a415eddf7dc44793	MSV000088555/ccms_peak/archive/b16631.mzML	6088
6168	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, PSMD2 (b16632, q14549) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	cbf4b9c073744e5fbbd1ffa869fe79ae	MSV000088555/ccms_peak/archive/b16632.mzML	6089
6169	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, AMBRA1 (b16633, q14548) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	3fe6d4c43e674487aa2752f8c2aaff48	MSV000088555/ccms_peak/archive/b16633.mzML	6090
6170	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, CSRP2BP (b16634, q14547) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	17a5be867c72459c97e54391100ef2e6	MSV000088555/ccms_peak/archive/b16634.mzML	6091
6171	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, KIF1C (b16635, q14546) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	4577ed4cb11b4696a25925e0e043a608	MSV000088555/ccms_peak/archive/b16635.mzML	6092
6172	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, RABEP2 (b16637, q14544) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	8b3454c3de51450faaa3e577e358c2bb	MSV000088555/ccms_peak/archive/b16637.mzML	6093
6173	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, LTBP2 (b16638, q14543) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	70507bc7bee44f10970cdca1d889e3a7	MSV000088555/ccms_peak/archive/b16638.mzML	6094
6174	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, PDGFRB (b16642, q14564) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	96e05a796bfa4ccb88663ac211ceb47f	MSV000088555/ccms_peak/archive/b16642.mzML	6095
6175	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, PKP3 (b16644, q14562) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	8b1c958ddbe24957ade5a25bfbe40ca2	MSV000088555/ccms_peak/archive/b16644.mzML	6096
6176	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, POLD1 (b16645, q14561) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	c0ee1923ebf7438cbeaf471111c62079	MSV000088555/ccms_peak/archive/b16645.mzML	6097
6177	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, INTS5 (b16646, j17803) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	d488f56e9199418b89568e4e29041a66	MSV000088555/ccms_peak/archive/b16646.mzML	6098
6178	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, AGBL5 (b16647, q14559) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	071d7df558ba47329a88da420b8e783d	MSV000088555/ccms_peak/archive/b16647.mzML	6099
6179	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, BMPR2 (b16648, q14558) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	47c665a817d54df3bacca7437b1a55d2	MSV000088555/ccms_peak/archive/b16648.mzML	6100
6180	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, MAN2C1 (b16650, q14556) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	a3c0ea3941c04a35b4ac857163a5d4e8	MSV000088555/ccms_peak/archive/b16650.mzML	6101
6181	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, MAP1LC3A (j17504, b16656) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	eeb528437d5d4bbbbde70f8ce5b13caa	MSV000088555/ccms_peak/archive/b16656.mzML	6102
6182	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, C7orf23 (b16657, j17807) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	2a1a6006633b49138e9fb62ac13712e7	MSV000088555/ccms_peak/archive/b16657.mzML	6103
6183	CCMS/MassIVE living data reanalysis of BioPlex, BioPlex_293T_3.0, RPL34 (b16659, j17791) [launched by 4726cf9a2a7d40d39711e20ff667c3f0]	5f3837c79c574538ad56f935529c3034	MSV000088555/ccms_peak/archive/b16659.mzML	6104
